RouteID,PaymentPlan,StartHub,StartLatitude,StartLongitude,StartDate,StartTime,EndHub,EndLatitude,EndLongitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles,Duration,RentalAccessPath,MultipleRental
12560124,Subscriber,SE Elliott at Division,45.50512504,-122.6533681,10/17/2019,16:05,SE 9th at Belmont,45.51633325,-122.6566324,10/17/2019,16:15,,6338,0046 BIKETOWN ,1.11,0:10:34,keypad,FALSE
12560132,Casual,,45.5152098,-122.6783895,10/17/2019,16:06,SE Ladd at Hawthorne,45.5120818,-122.6533493,10/17/2019,16:14,,7498,0181 BIKETOWN ,1.37,0:07:57,keypad,FALSE
12560141,Subscriber,,45.5167987,-122.6729466,10/17/2019,16:08,,45.5154692,-122.6794042,10/17/2019,16:14,,6090,0138 BIKETOWN,0.45,0:06:19,keypad,FALSE
12560169,Subscriber,SW River at Montgomery,45.50910258,-122.6735169,10/17/2019,16:11,NW Couch at 11th,45.52374151,-122.6818129,10/17/2019,16:24,,6186,0737 BIKETOWN,1.73,0:13:04,keypad_rfid_card,FALSE
12560197,Casual,NW Broadway at Everett,45.52507854,-122.6775563,10/17/2019,16:16,,45.5244572,-122.670218,10/17/2019,16:21,,6061,0165 BIKETOWN,0.41,0:05:25,keypad,FALSE
12560222,Subscriber,,45.5132329,-122.688131,10/17/2019,16:19,,45.5221695,-122.6901439,10/17/2019,16:28,,7340,1025 VETERANS BIKE,0.8,0:09:33,keypad,FALSE
12560237,Subscriber,SW Yamhill at Director Park,45.51898132,-122.6812685,10/17/2019,16:20,,45.5138446,-122.6732983,10/17/2019,16:51,,6838,0358 BIKETOWN ,1.93,0:30:16,keypad_rfid_card,FALSE
12560247,Subscriber,SW Park at W Burnside - Community Corral,45.52276526,-122.6789939,10/17/2019,16:21,SW Yamhill at Director Park,45.51898132,-122.6812685,10/17/2019,16:26,,19237,0133 BIKETOWN,0.37,0:05:03,keypad_rfid_card,FALSE
12560259,Subscriber,,45.5200657,-122.654653,10/17/2019,16:22,NE 11th at Holladay Park,45.53027884,-122.654669,10/17/2019,16:34,,6865,0455 BIKETOWN ,0.77,0:12:08,keypad,FALSE
12560258,Casual,,45.5282986,-122.6823288,10/17/2019,16:23,,45.5259012,-122.6775564,10/17/2019,16:26,,7496,0270 BIKETOWN,0.34,0:03:34,mobile,FALSE
12560261,Casual,SW Harvey Milk at Burnside,45.522793,-122.684012,10/17/2019,16:23,SW Naito at Morrison,45.51782551,-122.6724963,10/17/2019,16:30,,6877,0798 BIKETOWN,0.79,0:06:28,keypad_rfid_card,FALSE
12560269,Casual,,45.5299294,-122.6753219,10/17/2019,16:24,SE Belmont at 33rd,45.51649676,-122.6307517,10/17/2019,16:51,,6144,0035 BIKETOWN,3.56,0:26:26,mobile,FALSE
12560271,Subscriber,NE 11th at Holladay Park,45.53027884,-122.654669,10/17/2019,16:25,,45.5172057,-122.652644,10/17/2019,16:33,,6095,0073 BIKETOWN,1.08,0:08:32,keypad,FALSE
12560278,Subscriber,NW 20th at Burnside,45.52331306,-122.6932633,10/17/2019,16:26,SW Harvey Milk at Burnside,45.522793,-122.684012,10/17/2019,16:34,,7231,0425 XM BIKETOWN ,0.66,0:08:24,keypad_rfid_card,FALSE
12560280,Casual,,45.5314984,-122.6566013,10/17/2019,16:26,,45.5566998,-122.620417,10/17/2019,16:49,,6037,0482 BIKETOWN,3.61,0:23:20,mobile,FALSE
12560299,Casual,NW 19th at Johnson,45.52862062,-122.6905073,10/17/2019,16:28,,45.5221695,-122.6901439,10/17/2019,16:33,,6844,0120 BIKETOWN,0.47,0:05:04,mobile,FALSE
12560300,Subscriber,NW 2nd at Everett,45.52536699,-122.6725459,10/17/2019,16:29,SW 5th at Main,45.51609691,-122.6790771,10/17/2019,16:37,,7392,"0954 DESIGN BIKE, COLORFUL PORTLAND NW",0.92,0:08:18,keypad,TRUE
12560304,Casual,,45.5128022,-122.6751137,10/17/2019,16:29,SE Water at Taylor,45.51515295,-122.665776,10/17/2019,16:36,,7160,0131 BIKETOWN,0.8,0:07:06,keypad,FALSE
12560317,Casual,,45.5244572,-122.670218,10/17/2019,16:30,NW Pettygrove at 15th,45.53290424,-122.68626,10/17/2019,16:37,,6061,0165 BIKETOWN,1.13,0:06:55,mobile,FALSE
12560319,Subscriber,,45.5300616,-122.6844243,10/17/2019,16:30,,45.5231234,-122.6713456,10/17/2019,16:42,,7141,0124 BIKETOWN,1.05,0:11:38,keypad_rfid_card,FALSE
12560333,Casual,,45.5194711,-122.6720933,10/17/2019,16:33,SW River at Montgomery,45.50910258,-122.6735169,10/17/2019,16:40,,6493,0403 BIKETOWN,0.94,0:07:18,keypad,FALSE
12560348,Subscriber,NW 23rd at Overton,45.53211645,-122.6986304,10/17/2019,16:35,,45.5300414,-122.6854175,10/17/2019,16:43,,19526,0215 BIKETOWN ,0.88,0:07:43,mobile,FALSE
12560356,Casual,NE 11th at Holladay Park,45.53027884,-122.654669,10/17/2019,16:36,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,10/17/2019,17:01,,7147,0170 BIKETOWN,3.18,0:24:57,keypad_rfid_card,FALSE
12560354,Subscriber,,45.5301343,-122.6803455,10/17/2019,16:36,,45.5122069,-122.6506464,10/17/2019,16:59,,7491,0464 BIKETOWN,3.14,0:23:07,keypad_rfid_card,FALSE
12560359,Casual,NW Naito at Ironside,45.52871176,-122.674166,10/17/2019,16:36,SW Moody at Thomas,45.49429475,-122.6719048,10/17/2019,17:03,,29886,1030 VETERANS BIKE,2.7,0:26:38,keypad,FALSE
12560369,Casual,,45.562699,-122.6435043,10/17/2019,16:38,SW 10th at Harvey Milk ,45.52175423,-122.6810794,10/17/2019,17:25,,6525,0384 BIKETOWN,6.3,0:47:18,keypad,FALSE
12560367,Subscriber,NW Station at Irving,45.5282777,-122.6766282,10/17/2019,16:38,,45.5265656,-122.6802351,10/17/2019,16:45,,6642,0562 BIKETOWN,0.3,0:06:27,keypad,FALSE
12560397,Casual,NW 2nd at Everett,45.52536699,-122.6725459,10/17/2019,16:43,SE Water at Taylor,45.51515295,-122.665776,10/17/2019,16:57,,7379,"0943 DESIGN BIKE, WATERFRONT WANDERER SW",1.59,0:13:33,keypad_rfid_card,FALSE
12560394,Subscriber,,45.5129408,-122.6567298,10/17/2019,16:43,,45.5120565,-122.6239673,10/17/2019,17:00,,6595,0822 BIKETOWN,1.87,0:16:38,keypad,FALSE
12560400,Subscriber,,45.5244572,-122.670218,10/17/2019,16:45,NW 13th at Marshall,45.53080401,-122.6844227,10/17/2019,16:53,,7145,0572 BIKETOWN,1.12,0:07:59,keypad,FALSE
12560420,Casual,SE 30th at Division,45.50468892,-122.6345551,10/17/2019,16:47,,45.5153268,-122.6618265,10/17/2019,17:47,,6513,0076 BIKETOWN,2.02,0:59:53,mobile,FALSE
12560422,Casual,NE Multnomah at 9th,45.53140997,-122.6574612,10/17/2019,16:47,NE Broadway at 12th,45.53496857,-122.653631,10/17/2019,16:52,,6383,0311 BIKETOWN,0.46,0:05:01,keypad_rfid_card,FALSE
12560442,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,10/17/2019,16:50,,45.5178549,-122.6769385,10/17/2019,16:54,,7339,1001 RIP CITY RIDER,0.16,0:03:29,keypad_rfid_card,FALSE
12560459,Subscriber,,45.519382,-122.6637877,10/17/2019,16:53,,45.5172227,-122.6577156,10/17/2019,16:58,,6384,0202 BIKETOWN,0.48,0:05:11,keypad,FALSE
12560480,Subscriber,,45.5300414,-122.6854175,10/17/2019,16:56,,45.5360712,-122.6852715,10/17/2019,17:00,,19526,0215 BIKETOWN ,0.36,0:03:53,keypad,FALSE
12560497,Casual,NE Broadway at 12th,45.53496857,-122.653631,10/17/2019,16:58,SE 29th at Belmont,45.51623176,-122.6360679,10/17/2019,17:10,,19235,0091 BIKETOWN,2.09,0:12:44,keypad,FALSE
12560500,Casual,,45.5275961,-122.6585046,10/17/2019,16:58,,45.5315017,-122.6834541,10/17/2019,17:11,,7352,"1017 DESIGN BIKE, NE CYCLING LIFE",1.94,0:13:20,mobile,FALSE
12560503,Casual,,45.5178549,-122.6769385,10/17/2019,16:59,,45.5048437,-122.6496891,10/17/2019,17:14,,7339,1001 RIP CITY RIDER,2.17,0:14:53,keypad_rfid_card,FALSE
12560514,Subscriber,,45.5137595,-122.6843666,10/17/2019,17:01,,45.5221371,-122.6372902,10/17/2019,17:20,,7142,0149 BIKETOWN,3.03,0:19:13,mobile,FALSE
12560526,Subscriber,NW Johnson at Jamison Square,45.5286366,-122.6820195,10/17/2019,17:03,NW 19th at Johnson,45.52862062,-122.6905073,10/17/2019,17:07,,7191,0813 BIKETOWN,0.72,0:04:05,keypad,FALSE
12560530,Subscriber,,45.5273269,-122.677609,10/17/2019,17:03,NW Naito at Ironside,45.52871176,-122.674166,10/17/2019,17:55,,7393,0932 ABILITY BIKE,3.62,0:52:18,keypad,FALSE
12560542,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,10/17/2019,17:04,,45.5326462,-122.6987295,10/17/2019,17:11,,7145,0572 BIKETOWN,0.92,0:06:39,keypad,FALSE
12560548,Casual,Tilikum West at SW Moody,45.5027677,-122.6714408,10/17/2019,17:05,NW Front at 17th,45.53715171,-122.6881027,10/17/2019,17:22,,6148,0828 BIKETOWN,2.92,0:17:11,mobile,FALSE
12560550,Subscriber,,45.518278,-122.6813236,10/17/2019,17:06,SE Ladd at Hawthorne,45.5120818,-122.6533493,10/17/2019,17:16,,6778,0167 BIKETOWN,1.77,0:09:43,keypad,FALSE
12560559,Subscriber,SW Morrison at 18th,45.52196048,-122.6896772,10/17/2019,17:07,,45.5555392,-122.6646813,10/17/2019,17:26,,6380,0694 XM BIKETOWN,3.32,0:19:35,mobile,FALSE
12560565,Subscriber,,45.512023,-122.6836064,10/17/2019,17:07,SW 18th at Jefferson,45.51816567,-122.6924908,10/17/2019,17:14,,6213,0310 BIKETOWN,0.78,0:07:18,mobile,FALSE
12560562,Casual,,45.5314628,-122.685491,10/17/2019,17:07,,45.5229375,-122.6607213,10/17/2019,17:26,,6545,0633 BIKETOWN,1.91,0:18:32,mobile,FALSE
12560574,Subscriber,,45.5139244,-122.6735944,10/17/2019,17:08,,45.5099128,-122.6757731,10/17/2019,17:23,,6838,0358 BIKETOWN ,0.35,0:14:51,keypad_rfid_card,FALSE
12560585,Casual,SW Morrison at 18th,45.52196048,-122.6896772,10/17/2019,17:10,NW Front at 17th,45.53715171,-122.6881027,10/17/2019,17:21,,7250,0742 BIKETOWN,1.15,0:11:03,keypad,FALSE
12560591,Casual,SW 4th at Jefferson (City Hall) - Community Corral,45.515145,-122.678423,10/17/2019,17:11,SE Ladd at Hawthorne,45.5120818,-122.6533493,10/17/2019,17:19,,7342,1016 LATINX HERITAGE MONTH,1.26,0:07:53,keypad,FALSE
12560593,Casual,SW 10th at Harvey Milk ,45.52175423,-122.6810794,10/17/2019,17:11,NW 23rd at Overton,45.53211645,-122.6986304,10/17/2019,17:26,,6048,0741 BIKETOWN,1.62,0:14:50,mobile,FALSE
12560607,Subscriber,SW Naito at Morrison,45.51782551,-122.6724963,10/17/2019,17:13,,45.5164975,-122.6648123,10/17/2019,17:19,,6328,0127 BIKETOWN,0.51,0:05:32,mobile,FALSE
12560617,Casual,NE 11th at Holladay Park,45.53027884,-122.654669,10/17/2019,17:14,,45.5591004,-122.6874488,10/17/2019,17:38,,6865,0455 BIKETOWN ,3.51,0:23:52,mobile,FALSE
12560620,Casual,,45.5164587,-122.6309572,10/17/2019,17:14,,45.5164625,-122.6337081,10/17/2019,17:16,,6144,0035 BIKETOWN,0.12,0:02:02,keypad_rfid_card,FALSE
12560626,Casual,,45.5024783,-122.6723477,10/17/2019,17:15,Tilikum West at SW Moody,45.5027677,-122.6714408,10/17/2019,17:27,,7281,0028 BIKETOWN,3.28,0:11:21,mobile,FALSE
12560624,Subscriber,SE Belmont at 42nd,45.51645917,-122.6189983,10/17/2019,17:15,SE 49th at Division - Community Corral,45.505236,-122.61211,10/17/2019,17:57,,6827,0440 BIKETOWN,1.53,0:41:23,keypad_rfid_card,FALSE
12560625,Subscriber,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/17/2019,17:15,SE Clinton at 26th,45.50356665,-122.6395279,10/17/2019,17:28,,6487,0429 BIKETOWN,2.02,0:13:07,keypad,FALSE
12560635,Casual,,45.5115407,-122.6648548,10/17/2019,17:16,,45.5006364,-122.6446483,10/17/2019,17:30,,6631,0332  BIKETOWN,1.62,0:14:17,mobile,FALSE
12560647,Casual,SE Clay at Water,45.51147657,-122.6662856,10/17/2019,17:18,SE 29th at Belmont,45.51623176,-122.6360679,10/17/2019,17:32,,6884,0086 BIKETOWN,1.7,0:14:19,keypad,FALSE
12560657,Casual,SW 2nd at Pine,45.52142066,-122.6726291,10/17/2019,17:19,,45.5065162,-122.6547442,10/17/2019,17:35,,7167,0090 BIKETOWN,2.06,0:16:08,keypad,FALSE
12560653,Casual,,45.5315047,-122.6586386,10/17/2019,17:19,SE Belmont at 20th,45.51636144,-122.6460457,10/17/2019,17:32,,7338,1008 LATINX HERITAGE MONTH,1.54,0:13:15,keypad_rfid_card,FALSE
12560662,Subscriber,,45.5263053,-122.6944335,10/17/2019,17:20,,45.533359,-122.6987561,10/17/2019,17:25,,7137,0137 BIKETOWN,0.69,0:05:20,mobile,FALSE
12560669,Casual,,45.5207844,-122.6566213,10/17/2019,17:20,,45.5048362,-122.6469091,10/17/2019,17:32,,7249,0201 BIKETOWN,1.59,0:12:10,keypad,FALSE
12560670,Subscriber,,45.5560013,-122.6963354,10/17/2019,17:21,,45.5560013,-122.6963354,10/17/2019,17:35,,6667,0352 BIKETOWN,0.89,0:14:49,keypad,FALSE
12560677,Casual,SW 2nd at Pine,45.52142066,-122.6726291,10/17/2019,17:21,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,10/17/2019,18:05,,6059,0816 BIKETOWN,2.14,0:43:25,keypad,TRUE
12560678,Casual,,45.5230674,-122.6764857,10/17/2019,17:21,NE Sandy at 16th,45.52440674,-122.6497686,10/17/2019,17:33,,6049,0346 BIKETOWN,1.43,0:11:55,mobile,FALSE
12560692,Casual,N Vancouver at Alberta,45.55941042,-122.6685226,10/17/2019,17:23,NE 2nd at NE Schuyler,45.53561394,-122.6636343,10/17/2019,17:34,,6636,0825 BIKETOWN,1.81,0:11:27,mobile,FALSE
12560711,Casual,,45.5048596,-122.6537342,10/17/2019,17:26,,45.5048505,-122.6517163,10/17/2019,17:28,,6034,0899 BIKETOWN,0.15,0:02:08,mobile,FALSE
12560715,Subscriber,SW 5th at Main,45.51609691,-122.6790771,10/17/2019,17:26,,45.5283035,-122.639385,10/17/2019,17:47,,6870,0779 BIKETOWN,3.08,0:20:52,keypad_rfid_card,FALSE
12560720,Subscriber,,45.5099128,-122.6757731,10/17/2019,17:28,,45.5100263,-122.6788772,10/17/2019,17:37,,6838,0358 BIKETOWN ,0.5,0:09:12,keypad_rfid_card,FALSE
12560724,Subscriber,,45.5265656,-122.6802351,10/17/2019,17:28,,45.5315321,-122.6814345,10/17/2019,17:34,,6642,0562 BIKETOWN,0.41,0:06:11,keypad,FALSE
12560746,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,10/17/2019,17:33,NW Glisan at 21st,45.52634601,-122.6941484,10/17/2019,17:47,,6304,0330 BIKETOWN,1.21,0:13:44,mobile,FALSE
12560753,Casual,SW 4th at Jefferson (City Hall) - Community Corral,45.515145,-122.678423,10/17/2019,17:34,NW Station at Irving,45.5282777,-122.6766282,10/17/2019,17:45,,6244,0886 BIKETOWN,1.05,0:10:35,mobile,FALSE
12560767,Casual,,45.5048489,-122.6507032,10/17/2019,17:35,,45.5085301,-122.6463267,10/17/2019,17:43,,6034,0899 BIKETOWN,0.27,0:07:34,keypad,FALSE
12560801,Subscriber,,45.5100263,-122.6788772,10/17/2019,17:42,Tilikum West at SW Moody,45.5027677,-122.6714408,10/17/2019,17:49,,6838,0358 BIKETOWN ,0.66,0:06:49,keypad_rfid_card,FALSE
12560833,Casual,,45.5161463,-122.6790375,10/17/2019,17:47,SE 14th at Stark,45.51844688,-122.651685,10/17/2019,17:59,,6246,0511 BIKETOWN ,1.88,0:11:52,mobile,FALSE
12560831,Casual,,45.5301343,-122.6803455,10/17/2019,17:48,,45.5495387,-122.6667264,10/17/2019,17:59,,6302,0395 BIKETOWN,1.85,0:11:55,keypad,FALSE
12560858,Casual,,45.5236472,-122.6597021,10/17/2019,17:51,SE Alder at 6th,45.5178988,-122.6600522,10/17/2019,17:55,,6418,0474 BIKETOWN,0.41,0:04:28,keypad_rfid_card,FALSE
12560862,Subscriber,NW 2nd at Everett,45.52536699,-122.6725459,10/17/2019,17:51,,45.5205321,-122.6754893,10/17/2019,18:02,,6520,0081 MSS BIKETOWN,2.75,0:10:48,mobile,FALSE
12560859,Casual,,45.5153268,-122.6618265,10/17/2019,17:51,SE 9th at Madison,45.512997,-122.656726,10/17/2019,17:56,,6513,0076 BIKETOWN,0.4,0:05:13,keypad,FALSE
12560864,Subscriber,,45.5300414,-122.6854175,10/17/2019,17:52,,45.5266354,-122.6765624,10/17/2019,18:16,,7336,1020 AIR SAFARI,1.33,0:23:22,keypad,FALSE
12560879,Subscriber,SW Yamhill at Director Park,45.51898132,-122.6812685,10/17/2019,17:54,SW Park at W Burnside - Community Corral,45.52276526,-122.6789939,10/17/2019,17:59,,19237,0133 BIKETOWN,0.36,0:04:24,keypad_rfid_card,FALSE
12560885,Subscriber,,45.5019564,-122.6396623,10/17/2019,17:55,,45.5120285,-122.6123729,10/17/2019,18:01,,6390,0107 BIKETOWN,1.56,0:05:36,mobile,FALSE
12560886,Subscriber,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,10/17/2019,17:56,,45.4916632,-122.6560759,10/17/2019,18:27,,6823,0714 BIKETOWN,1.49,0:31:38,keypad_rfid_card,FALSE
12560893,Casual,,45.5231391,-122.6723799,10/17/2019,17:57,NW Broadway at Everett,45.52507854,-122.6775563,10/17/2019,18:01,,28295,0239 BIKETOWN,0.32,0:03:40,keypad,FALSE
12560917,Subscriber,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,10/17/2019,18:01,,45.5235949,-122.6622209,10/17/2019,18:20,,7132,0237 BIKETOWN,1.5,0:19:28,keypad,FALSE
12560922,Casual,,45.5178596,-122.6348009,10/17/2019,18:02,NW Everett at 22nd,45.52487653,-122.6965141,10/17/2019,18:25,,6144,0035 BIKETOWN,3.62,0:22:58,mobile,FALSE
12560929,Casual,SW Morrison at 18th,45.52196048,-122.6896772,10/17/2019,18:05,,45.5300414,-122.6854175,10/17/2019,18:10,,7237,0012 BIKETOWN,0.69,0:04:48,keypad,FALSE
12560958,Subscriber,SW 10th at Columbia,45.51544427,-122.6846749,10/17/2019,18:11,,45.5252992,-122.6714625,10/17/2019,18:20,,6563,0642 BIKETOWN,1.13,0:08:52,keypad,FALSE
12560964,Subscriber,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/17/2019,18:12,,45.4985656,-122.670812,10/17/2019,18:21,,6426,0582 BIKETOWN,0.39,0:08:37,keypad,FALSE
12561004,Casual,,45.5229059,-122.6134671,10/17/2019,18:20,SE 34th at Hawthorne,45.511907,-122.6294804,10/17/2019,18:33,,6171,0194 BIKETOWN,1.52,0:12:40,mobile,FALSE
12561026,Subscriber,NE 11th at Holladay Park,45.53027884,-122.654669,10/17/2019,18:26,,45.5314977,-122.6545881,10/17/2019,18:27,,7256,0463 BIKETOWN,0.02,0:01:01,keypad_rfid_card,FALSE
12561028,Subscriber,,45.5238366,-122.6734209,10/17/2019,18:27,,45.5249339,-122.6913245,10/17/2019,18:37,,6461,0166 BIKETOWN,0.99,0:10:02,keypad_rfid_card,FALSE
12561035,Subscriber,,45.5172227,-122.6577156,10/17/2019,18:29,NE Going at Grand,45.55645437,-122.6603794,10/17/2019,18:54,,6384,0202 BIKETOWN,3.21,0:25:19,keypad,FALSE
12561048,Subscriber,,45.5229366,-122.6840002,10/17/2019,18:31,,45.5186858,-122.6799961,10/17/2019,18:42,,6581,0187 BIKETOWN,0.85,0:10:59,keypad,FALSE
12561074,Subscriber,,45.5315321,-122.6814345,10/17/2019,18:36,NW 19th at Johnson,45.52862062,-122.6905073,10/17/2019,18:55,,6642,0562 BIKETOWN,0.66,0:19:08,keypad,FALSE
12561075,Subscriber,NW 2nd at Everett,45.52536699,-122.6725459,10/17/2019,18:36,NW 13th at Marshall,45.53080401,-122.6844227,10/17/2019,19:02,,6299,0711 BIKETOWN,2.54,0:25:50,keypad_rfid_card,FALSE
12561111,Subscriber,,45.5326462,-122.6987295,10/17/2019,18:44,,45.5255924,-122.6944069,10/17/2019,18:49,,7145,0572 BIKETOWN,0.77,0:05:31,keypad,FALSE
12561170,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,10/17/2019,18:59,SW River at Montgomery,45.50910258,-122.6735169,10/17/2019,19:12,,6796,0203 BIKETOWN,1.25,0:12:56,keypad,FALSE
12561175,Casual,NW Station at Irving,45.5282777,-122.6766282,10/17/2019,19:01,NW Everett at 22nd,45.52487653,-122.6965141,10/17/2019,19:10,,6244,0886 BIKETOWN,1.16,0:09:46,keypad_rfid_card,FALSE
12561179,Casual,NE 11th at Holladay Park,45.53027884,-122.654669,10/17/2019,19:03,NE Sandy at 16th,45.52440674,-122.6497686,10/17/2019,19:09,,6404,0799 BIKETOWN,0.63,0:06:02,mobile,FALSE
12561195,Subscriber,,45.5341466,-122.6947255,10/17/2019,19:06,NW Glisan at 21st,45.52634601,-122.6941484,10/17/2019,19:13,,6377,0110 BIKETOWN,0.65,0:06:50,mobile,FALSE
12561215,Subscriber,SW 4th at College,45.50936198,-122.6812121,10/17/2019,19:12,,45.517562,-122.6929484,10/17/2019,19:25,,6400,0827 BIKETOWN,0.97,0:13:27,mobile,FALSE
12561224,Subscriber,NW 13th at Marshall,45.53080401,-122.6844227,10/17/2019,19:14,NW 13th at Marshall,45.53080401,-122.6844227,10/17/2019,19:30,,7308,0984 WOMEN’S HISTORY MONTH,0.89,0:16:29,keypad,FALSE
12561230,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,10/17/2019,19:15,,45.5495387,-122.6667264,10/17/2019,19:39,,6882,0132 BIKETOWN,2.72,0:23:28,keypad_rfid_card,FALSE
12561234,Casual,,45.5299813,-122.6884808,10/17/2019,19:16,,45.5244572,-122.670218,10/17/2019,19:24,,6050,0290 BIKETOWN ,3.28,0:08:25,keypad,FALSE
12561252,Casual,,45.5065162,-122.6547442,10/17/2019,19:20,,45.5048003,-122.6305385,10/17/2019,19:32,,7167,0090 BIKETOWN,1.48,0:11:55,keypad,FALSE
12561254,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,10/17/2019,19:22,NW Naito at Ironside,45.52871176,-122.674166,10/17/2019,19:43,,5993,0676 BIKETOWN,2.4,0:20:47,keypad,FALSE
12561271,Subscriber,Urban Center Plaza at SW 6th St,45.51158277,-122.682281,10/17/2019,19:27,,45.5180852,-122.6931962,10/17/2019,19:34,,6311,0535 BIKETOWN,0.95,0:06:50,mobile,FALSE
12561276,Casual,,45.5293695,-122.6823725,10/17/2019,19:28,,45.5196428,-122.6892406,10/17/2019,19:38,,7111,0848 MSS xc BIKETOWN ,0.95,0:09:56,keypad,FALSE
12561272,Subscriber,NW Raleigh at 21st,45.53409115,-122.6949424,10/17/2019,19:28,NW 19th at Johnson,45.52862062,-122.6905073,10/17/2019,19:33,,7295,0982 AIR TRAINER,0.58,0:04:37,keypad,FALSE
12561275,Subscriber,,45.5137485,-122.6815049,10/17/2019,19:29,NW Glisan at 21st,45.52634601,-122.6941484,10/17/2019,19:40,,6022,0415 BIKETOWN ,1.35,0:11:03,mobile,FALSE
12561286,Casual,,45.5264914,-122.6842918,10/17/2019,19:36,NW 19th at Johnson,45.52862062,-122.6905073,10/17/2019,19:41,,7276,0163 BIKETOWN,0.44,0:04:18,keypad,FALSE
12561298,Subscriber,,45.5132329,-122.688131,10/17/2019,19:41,SW 18th at Jefferson,45.51816567,-122.6924908,10/17/2019,19:46,,7240,0007 BIKETOWN,0.66,0:04:39,mobile,FALSE
12561319,Casual,SW 5th at Morrison,45.51889487,-122.6774061,10/17/2019,19:50,NE 22nd at Burnside,45.52297292,-122.6434118,10/17/2019,20:11,,6553,0785 BIKETOWN,2,0:20:48,keypad,FALSE
12561321,Casual,SW Morrison at 18th,45.52196048,-122.6896772,10/17/2019,19:50,NW Station at Irving,45.5282777,-122.6766282,10/17/2019,19:59,,7209,0661 BIKETOWN,1.03,0:09:05,keypad_rfid_card,FALSE
12561352,Subscriber,,45.5120285,-122.6123729,10/17/2019,19:59,,45.5165653,-122.6152261,10/17/2019,20:03,,6390,0107 BIKETOWN,0.42,0:03:45,mobile,FALSE
12561350,Casual,,45.5317769,-122.7072117,10/17/2019,19:59,NW Raleigh at 21st,45.53409115,-122.6949424,10/17/2019,20:05,,6093,0281 BIKETOWN,1.04,0:06:32,keypad,FALSE
12561355,Subscriber,,45.5228783,-122.6359225,10/17/2019,20:01,NE 28th at Couch - Community Corral,45.52373453,-122.6372065,10/17/2019,20:05,,7129,0267 BIKETOWN,0.11,0:04:23,keypad,FALSE
12561363,Casual,,45.4913187,-122.6486511,10/17/2019,20:04,,45.4903082,-122.6376185,10/17/2019,20:13,,7171,0094 BIKETOWN,0.57,0:08:45,keypad,FALSE
12561365,Casual,,45.5186858,-122.6799961,10/17/2019,20:05,SW 10th at Harvey Milk ,45.52175423,-122.6810794,10/17/2019,20:35,,6824,0098 BIKETOWN,2.45,0:30:12,keypad,FALSE
12561375,Subscriber,,45.5238366,-122.6734209,10/17/2019,20:07,,45.523086,-122.6754201,10/17/2019,20:18,,7188,0024 BIKETOWN,0.39,0:11:02,keypad_rfid_card,FALSE
12561389,Subscriber,,45.5231234,-122.6713456,10/17/2019,20:12,,45.5231234,-122.6713456,10/17/2019,20:34,,7141,0124 BIKETOWN,1.55,0:21:45,keypad,FALSE
12561392,Casual,,45.5019397,-122.6226227,10/17/2019,20:13,,45.5228882,-122.6088692,10/17/2019,20:30,,7283,0722 BIKETOWN,2.54,0:16:34,mobile,FALSE
12561406,Casual,SE Clinton at 26th,45.50356665,-122.6395279,10/17/2019,20:19,SE 37th at Division - Community Corral,45.504732,-122.62528,10/17/2019,20:26,,6873,0134 BIKETOWN,0.79,0:06:44,keypad_rfid_card,FALSE
12561409,Casual,SE 34th at Division,45.5048393,-122.6296306,10/17/2019,20:20,NE Multnomah at 9th,45.53140997,-122.6574612,10/17/2019,20:40,,6086,0261 BIKETOWN,3.06,0:19:41,keypad,FALSE
12561420,Casual,,45.522975,-122.6637546,10/17/2019,20:24,,45.5200851,-122.6607401,10/17/2019,20:28,,6545,0633 BIKETOWN,0.39,0:03:37,mobile,FALSE
12561440,Casual,NE 15th at Broadway,45.53508224,-122.6505639,10/17/2019,20:32,SW 10th at Harvey Milk ,45.52175423,-122.6810794,10/17/2019,20:48,,6297,0907 BIKETOWN,2.34,0:16:40,mobile,FALSE
12561451,Casual,NE 42nd at NE Alberta Court,45.558361,-122.620361,10/17/2019,20:35,NE 50th at Sandy,45.539665,-122.611885,10/17/2019,20:54,,6606,0836 BIKETOWN,2.16,0:19:05,keypad,FALSE
12561461,Subscriber,,45.4916632,-122.6560759,10/17/2019,20:37,,45.4916632,-122.6560759,10/17/2019,21:13,,6823,0714 BIKETOWN,3.11,0:35:54,keypad_rfid_card,FALSE
